date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,observed_minutes,sub_metering_remainder,rr,nbjrr1,nbjrr5,nbjrr10,nbjbrou,day_of_week,month,day_of_year,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos
2007-09-01,1701.4859999999994,289.846,239.35574305555537,5.065416666666661,2497.0,569.0,9733.0,1440.0,15559.099999999991,0.0,0.0,0.0,0.0,0.0,5,9,244,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
2007-09-02,1662.467999999999,231.59800000000013,240.04533333333268,5.017222222222221,3613.0,1617.0,8806.0,1440.0,13671.799999999981,0.0,0.0,0.0,0.0,0.0,6,9,245,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.8744809578310394,-0.4850598461951967
2007-09-03,1038.9219999999996,188.4219999999998,239.62034722222216,3.130694444444434,621.0,2515.0,5323.0,1440.0,8856.366666666658,0.0,0.0,0.0,0.0,0.0,0,9,246,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8826787983255475,-0.4699767430273199
2007-09-04,1584.9440000000009,179.62600000000023,239.6596666666669,4.75597222222221,2928.0,3501.0,9821.0,1440.0,10165.733333333348,0.0,0.0,0.0,0.0,0.0,1,9,247,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.8906165093267404,-0.45475513555610575
2007-09-05,1236.5720000000028,148.86399999999998,239.1481597222221,3.697638888888885,0.0,4144.0,6705.0,1440.0,9760.53333333338,0.0,0.0,0.0,0.0,0.0,2,9,248,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.8982917515547529,-0.43939950965914165
2007-09-06,901.4740000000015,172.0259999999997,239.34004861111077,2.7522222222222137,0.0,3888.0,3461.0,1440.0,7675.566666666691,0.0,0.0,0.0,0.0,0.0,3,9,249,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9057022630804714,-0.42391439070986087
2007-09-07,1336.4959999999962,181.73799999999972,239.03170138888888,4.00722222222222,3632.0,551.0,9388.0,1440.0,8703.933333333272,0.0,0.0,0.0,0.0,0.0,4,9,250,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9128458599921354,-0.40830434224389367
2007-09-08,1469.7520000000002,186.33000000000015,239.73044444444452,4.391944444444444,3339.0,1801.0,9164.0,1440.0,10191.866666666672,0.0,0.0,0.0,0.0,0.0,5,9,251,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9197204370389468,-0.3925739646141714
2007-09-09,1679.5020000000015,209.15200000000033,238.92214583333387,5.054027777777788,2184.0,4438.0,9233.0,1440.0,12136.700000000026,0.0,0.0,0.0,0.0,0.0,6,9,252,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9263239682514951,-0.3767278936351848
2007-09-10,1117.3760000000036,177.49800000000002,239.38865972222226,3.3637499999999867,935.0,595.0,5613.0,1440.0,11479.933333333396,0.0,0.0,0.0,0.0,0.0,0,9,253,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9326545075388225,-0.3607707992167831
2007-09-11,983.5720000000005,151.76399999999992,240.07199305555554,2.9520833333333303,943.0,550.0,5792.0,1440.0,9107.866666666676,0.0,0.0,0.0,0.0,0.0,1,9,254,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9387101892619443,-0.3447073839879337
2007-09-12,1287.764,171.79400000000027,240.01505555555534,3.859999999999994,0.0,3217.0,7755.0,1440.0,10490.733333333334,0.0,0.0,0.0,0.0,0.0,2,9,255,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9444892287836613,-0.32854238191083474
2007-09-13,1146.3820000000028,165.9580000000001,239.3098333333332,3.4644444444444527,1175.0,2523.0,3853.0,1440.0,11555.366666666712,0.0,0.0,0.0,0.0,0.0,3,9,256,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9499899229945009,-0.3122805568857948
2007-09-14,1135.4699999999998,183.12600000000018,239.30189583333325,3.4447222222222234,901.0,676.0,5804.0,1440.0,11543.499999999996,0.0,0.0,0.0,0.0,0.0,4,9,257,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9552106508146316,-0.29592670134728966
2007-09-15,1095.3120000000013,184.46600000000024,240.0019722222229,3.2781944444444306,0.0,1449.0,6464.0,1440.0,10342.200000000019,0.0,0.0,0.0,0.0,0.0,5,9,258,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9601498736716017,-0.2794856348516098
2007-09-16,1652.2240000000006,192.3519999999998,239.56046527777747,4.966249999999999,3118.0,3064.0,9310.0,1440.0,12045.066666666677,0.0,0.0,0.0,0.0,0.0,6,9,259,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9648061359537644,-0.2629622026565152
2007-09-17,1461.1859999999983,202.3139999999994,239.21479861111075,4.413472222222229,6651.0,926.0,6279.0,1440.0,10497.099999999973,0.0,0.0,0.0,0.0,0.0,0,9,260,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9691780654392534,-0.24636127429331536
2007-09-18,1167.5200000000007,147.13199999999975,238.26067361111092,3.512777777777785,1888.0,2029.0,5425.0,1440.0,10116.666666666679,0.0,0.0,0.0,0.0,0.0,1,9,261,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9732643737003823,-0.2296877421317963
2007-09-19,1298.6839999999993,151.7939999999999,240.3052083333334,3.8833333333333377,0.0,2743.0,7937.0,1440.0,10964.733333333323,0.0,0.0,0.0,0.0,0.0,2,9,262,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9770638564833508,-0.21294651993841573
2007-09-20,1255.5319999999954,132.90799999999993,239.71498611111093,3.720972222222248,1056.0,489.0,9996.0,1440.0,9384.533333333256,0.0,0.0,0.0,0.0,0.0,3,9,263,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9805753940631429,-0.19614254142819712
2007-09-21,1238.7800000000002,152.8340000000002,239.3814652777781,3.7326388888888937,3130.0,2745.0,6316.0,1440.0,8455.333333333336,0.0,0.0,0.0,0.0,0.0,4,9,264,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9837979515735163,-0.1792807588107359
2007-09-22,1176.1719999999993,183.43200000000041,239.48303472222207,3.5151388888888917,944.0,1311.0,7688.0,1440.0,9659.866666666654,0.0,0.0,0.0,0.0,0.0,5,9,265,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9867305793119814,-0.16236614133076413
2007-09-23,1417.969999999998,242.97399999999996,239.5004305555557,4.279999999999997,2831.0,1929.0,7382.0,1440.0,11490.8333333333,0.0,0.0,0.0,0.0,0.0,6,9,266,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9893724130196829,-0.14540367380369032
2007-09-24,1354.5300000000018,197.62400000000002,238.6006041666671,4.078750000000009,929.0,3935.0,7955.0,1440.0,9756.500000000033,0.0,0.0,0.0,0.0,0.0,0,9,267,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9917226741361014,-0.12839835514655154
2007-09-25,1764.3420000000008,130.07799999999975,238.09961111111176,5.206388888888882,916.0,2253.0,9820.0,1440.0,16416.70000000001,0.0,0.0,0.0,0.0,0.0,1,9,268,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9937806700284985,-0.11135519690480865
2007-09-26,1822.264,168.62800000000024,239.42456884561872,5.377051460361618,1058.0,9415.0,5661.0,1438.0,14237.066666666666,0.0,0.0,0.0,0.0,0.0,2,9,269,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9955457941960382,-0.09427922177542443
2007-09-27,1392.5999999999988,150.70999999999964,239.5670555555549,4.077777777777767,1066.0,643.0,7324.0,1440.0,14176.999999999982,0.0,0.0,0.0,0.0,0.0,3,9,270,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9970175264485267,-0.07717546212664643
2007-09-28,1680.498000000002,222.71800000000005,239.46243055555536,4.994166666666684,996.0,3722.0,9952.0,1440.0,13338.300000000036,0.0,0.0,0.0,0.0,0.0,4,9,271,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.998195433059714,-0.06004895851494849
2007-09-29,2296.5219999999968,182.12200000000033,239.1401111111112,6.79319444444445,4085.0,7457.0,8190.0,1440.0,18543.36666666661,0.0,0.0,0.0,0.0,0.0,5,9,272,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9990791668951153,-0.04290475819955383
2007-09-30,1516.2900000000002,163.588,240.0647847222221,4.452499999999996,1405.0,582.0,10225.0,1440.0,13059.500000000004,0.0,0.0,0.0,0.0,0.0,6,9,273,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9996684675143132,-0.025747913654988113
2007-10-01,1720.9219999999993,146.73400000000038,239.23991666666657,5.073750000000001,1507.0,6622.0,5960.0,1440.0,14593.033333333322,0.0,0.0,0.0,0.0,0.0,0,10,274,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9999631612477099,-0.008583481082086734
2007-10-02,2198.8639999999923,161.82800000000037,238.49379166666637,6.474027777777787,508.0,8022.0,12815.0,1440.0,15302.733333333199,0.0,0.0,0.0,0.0,0.0,1,10,275,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9999631612477099,0.008583481082087254
2007-10-03,1280.453999999998,157.7379999999998,239.26106944444436,3.799999999999983,979.0,5024.0,3692.0,1440.0,11645.899999999965,0.0,0.0,0.0,0.0,0.0,2,10,276,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.999668467514313,0.025747913654988634
2007-10-04,1518.457999999999,138.44800000000038,239.205076388889,4.454583333333319,2400.0,444.0,9710.0,1440.0,12753.633333333313,0.0,0.0,0.0,0.0,0.0,3,10,277,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9990791668951153,0.04290475819955435
2007-10-05,1394.0919999999992,150.6360000000002,238.82711111111087,4.089722222222233,0.0,351.0,9425.0,1440.0,13458.866666666654,0.0,0.0,0.0,0.0,0.0,4,10,278,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.998195433059714,0.06004895851494813
2007-10-06,1756.2400000000016,186.1919999999999,238.3807152777778,5.167638888888889,4840.0,347.0,9666.0,1440.0,14417.666666666693,0.0,0.0,0.0,0.0,0.0,5,10,279,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9970175264485267,0.07717546212664607
2007-10-07,2106.1139999999973,153.17800000000014,238.82627777777765,6.2079166666666525,2498.0,8255.0,10886.0,1440.0,13462.89999999995,0.0,0.0,0.0,0.0,0.0,6,10,280,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9955457941960382,0.09427922177542405
2007-10-08,1095.2419999999993,121.89599999999967,239.09654861111133,3.231111111111102,0.0,420.0,5082.0,1440.0,12752.033333333322,0.0,0.0,0.0,0.0,0.0,0,10,281,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9937806700284985,0.11135519690480827
2007-10-09,1687.857999999999,159.80199999999988,238.87914583333333,4.982361111111112,2034.0,2147.0,9290.0,1440.0,14659.966666666653,0.0,0.0,0.0,0.0,0.0,1,10,282,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9917226741361016,0.1283983551465503
2007-10-10,1166.9719999999986,132.75199999999984,239.4211597222221,3.488611111111112,1863.0,2117.0,3345.0,1440.0,12124.533333333311,0.0,0.0,0.0,0.0,0.0,2,10,283,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9893724130196829,0.14540367380368996
2007-10-11,1732.4460000000001,153.1079999999999,238.4441527777779,5.109027777777773,2630.0,414.0,7806.0,1440.0,18024.100000000002,0.0,0.0,0.0,0.0,0.0,3,10,284,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9867305793119814,0.16236614133076377
2007-10-12,1914.504,137.98399999999978,238.48131249999966,5.66708333333333,1020.0,5028.0,11659.0,1440.0,14201.400000000001,0.0,0.0,0.0,0.0,0.0,4,10,285,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9837979515735163,0.17928075881073555
2007-10-13,1926.7280000000007,125.20399999999984,238.7654097222224,5.700694444444439,969.0,3799.0,8463.0,1440.0,18881.133333333346,0.0,0.0,0.0,0.0,0.0,5,10,286,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.980575394063143,0.19614254142819676
2007-10-14,2061.252000000001,150.05000000000013,239.10103472222232,6.078750000000001,2930.0,7494.0,7126.0,1440.0,16804.20000000002,0.0,0.0,0.0,0.0,0.0,6,10,287,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9770638564833509,0.21294651993841537
2007-10-15,1266.3300000000022,118.1819999999998,239.29270833333305,3.72194444444444,1061.0,339.0,7654.0,1440.0,12051.500000000036,0.0,0.0,0.0,0.0,0.0,0,10,288,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9732643737003827,0.22968774213179508
2007-10-16,1964.4420000000023,185.41400000000027,238.86261805555586,5.823194444444435,0.0,7871.0,9876.0,1440.0,14993.700000000037,0.0,0.0,0.0,0.0,0.0,1,10,289,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9691780654392538,0.24636127429331414
2007-10-17,1576.93,136.40000000000006,239.19213194444467,4.636944444444434,1065.0,453.0,8968.0,1440.0,15796.166666666668,0.0,0.0,0.0,0.0,0.0,2,10,290,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9648061359537647,0.262962202656514
2007-10-18,1518.5299999999997,122.49999999999972,239.80028472222244,4.433749999999999,1162.0,317.0,9864.0,1440.0,13965.833333333328,0.0,0.0,0.0,0.0,0.0,3,10,291,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
2007-10-19,2085.647999999999,121.47800000000001,239.65217361111098,6.10319444444443,1299.0,3124.0,11648.0,1440.0,18689.79999999998,0.0,0.0,0.0,0.0,0.0,4,10,292,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
2007-10-20,1660.2459999999983,139.54399999999995,241.82481944444433,4.814722222222233,2363.0,296.0,13225.0,1440.0,11786.766666666641,0.0,0.0,0.0,0.0,0.0,5,10,293,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
2007-10-21,1941.9399999999991,154.02800000000002,241.4907430555554,5.7016666666666564,3712.0,4357.0,7313.0,1440.0,16983.66666666665,0.0,0.0,0.0,0.0,0.0,6,10,294,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9444892287836614,0.3285423819108344
2007-10-22,1652.8960000000038,116.40999999999977,240.54540277777778,4.80583333333331,0.0,299.0,13027.0,1440.0,14222.266666666728,0.0,0.0,0.0,0.0,0.0,0,10,295,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.938710189261944,0.3447073839879342
2007-10-23,1954.6479999999997,127.48399999999981,241.23185674547997,5.712100139082038,1067.0,5186.0,10680.0,1438.0,15644.466666666664,0.0,0.0,0.0,0.0,0.0,1,10,296,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9326545075388223,0.3607707992167836
2007-10-24,1865.6360000000009,146.78199999999993,240.80827083333327,5.47319444444444,4459.0,364.0,9115.0,1440.0,17155.93333333335,0.0,0.0,0.0,0.0,0.0,2,10,297,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
2007-10-25,1853.9179999999997,132.20000000000007,240.47263194444457,5.413611111111111,1478.0,2433.0,7385.0,1440.0,19602.633333333328,0.0,0.0,0.0,0.0,0.0,3,10,298,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
2007-10-26,1437.5680000000016,109.67599999999986,240.68085416666673,4.365833333333328,0.0,348.0,5766.0,1440.0,17845.466666666693,0.0,0.0,0.0,0.0,0.0,4,10,299,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
2007-10-27,1785.6879999999956,109.18599999999982,240.20120833333326,5.30916666666668,1374.0,4856.0,8949.0,1440.0,14582.466666666594,0.0,0.0,0.0,0.0,0.0,5,10,300,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9057022630804715,0.42391439070986053
2007-10-28,512.1579999999983,92.29799999999962,240.86605555555585,1.4852777777777764,0.0,283.0,1765.0,1440.0,6487.966666666638,0.0,0.0,0.0,0.0,0.0,6,10,301,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.898291751554753,0.4393995096591413
2007-10-29,545.4279999999983,86.99799999999959,241.19330555555575,1.5744444444444459,0.0,269.0,2749.0,1440.0,6072.466666666638,0.0,0.0,0.0,0.0,0.0,0,10,302,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8906165093267406,0.4547551355561054
2007-10-30,811.0079999999958,89.83999999999979,240.62592361111138,2.3513888888888848,0.0,1935.0,4256.0,1440.0,7325.79999999993,0.0,0.0,0.0,0.0,0.0,1,10,303,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8826787983255476,0.46997674302731957
2007-10-31,1283.2100000000023,107.1999999999999,240.33897916666635,3.7423611111110904,0.0,4700.0,8915.0,1440.0,7771.833333333372,0.0,0.0,0.0,0.0,0.0,2,10,304,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8744809578310401,0.4850598461951956
2007-11-01,496.21600000000046,85.04599999999978,240.9384027777779,1.4359722222222164,0.0,293.0,1991.0,1440.0,5986.266666666674,0.0,0.0,0.0,0.0,0.0,3,11,305,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
2007-11-02,1443.601999999999,93.36199999999997,239.3489861111111,4.202638888888872,1346.0,2115.0,12245.0,1440.0,8354.033333333318,0.0,0.0,0.0,0.0,0.0,4,11,306,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306
2007-11-03,492.5499999999992,88.12399999999978,240.19050694444456,1.4343055555555553,0.0,282.0,1936.0,1440.0,5991.166666666653,0.0,0.0,0.0,0.0,0.0,5,11,307,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
2007-11-04,1485.685999999998,138.80199999999994,240.20552083333334,4.384027777777779,0.0,4387.0,7068.0,1440.0,13306.433333333302,0.0,0.0,0.0,0.0,0.0,6,11,308,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
2007-11-05,1500.5920000000015,131.3499999999999,239.65911111111126,4.396249999999981,1265.0,397.0,6583.0,1440.0,16764.86666666669,0.0,0.0,0.0,0.0,0.0,0,11,309,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.8296770135526191,0.5582437220268645
2007-11-06,2082.3780000000024,200.52599999999967,238.70195833333318,6.149861111111154,1105.0,5515.0,10690.0,1440.0,17396.30000000004,0.0,0.0,0.0,0.0,0.0,1,11,310,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8199717629247775,0.5724039727378144
2007-11-07,1844.7580000000034,193.52000000000055,239.56490972222213,5.481111111111106,5042.0,301.0,6374.0,1440.0,19028.966666666725,0.0,0.0,0.0,0.0,0.0,2,11,311,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8100248628547756,0.5863955333706952
2007-11-08,1501.0599999999988,134.69799999999964,240.75264583333256,4.434999999999985,1715.0,314.0,6500.0,1440.0,16488.666666666646,0.0,0.0,0.0,0.0,0.0,3,11,312,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
2007-11-09,2171.226000000007,113.24199999999998,238.71543750000015,6.367222222222199,0.0,4573.0,15375.0,1440.0,16239.100000000115,0.0,0.0,0.0,0.0,0.0,4,11,313,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
2007-11-10,2611.599999999998,237.65200000000036,239.1104097222222,7.706944444444442,3697.0,304.0,13767.0,1440.0,25758.666666666635,0.0,0.0,0.0,0.0,0.0,5,11,314,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
2007-11-11,1887.1240000000007,185.60999999999976,240.26026388888872,5.540555555555563,3445.0,320.0,6024.0,1440.0,21663.066666666677,0.0,0.0,0.0,0.0,0.0,6,11,315,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.7678804460366002,0.640593178698175
2007-11-12,2156.1459999999975,137.46800000000002,239.825590277778,6.271944444444441,1018.0,4165.0,13281.0,1440.0,17471.766666666626,0.0,0.0,0.0,0.0,0.0,0,11,316,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7567706633464628,0.6536804747720056
2007-11-13,2214.398000000004,140.95199999999994,241.12297916666677,6.453472222222202,978.0,4933.0,11076.0,1440.0,19919.633333333397,0.0,0.0,0.0,0.0,0.0,1,11,317,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7454378568682999,0.6665751282095634
2007-11-14,2047.9939999999986,141.58999999999978,239.94602777777754,5.940694444444447,1055.0,295.0,16345.0,1440.0,16438.233333333308,0.0,0.0,0.0,0.0,0.0,2,11,318,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7338853664321989,0.6792733388972934
2007-11-15,1491.9879999999982,133.06599999999997,239.9849930555559,4.396388888888877,1606.0,571.0,7503.0,1440.0,15186.466666666634,0.0,0.0,0.0,0.0,0.0,3,11,319,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
2007-11-16,2309.7539999999995,123.97799999999982,240.98351388888878,6.718055555555556,1991.0,4660.0,13564.0,1440.0,18280.899999999994,0.0,0.0,0.0,0.0,0.0,4,11,320,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
2007-11-17,2610.0939999999946,168.02999999999975,240.60342361111128,7.5988888888888875,2588.0,2199.0,14990.0,1440.0,23724.56666666657,0.0,0.0,0.0,0.0,0.0,5,11,321,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
2007-11-18,2183.858000000002,161.762,242.26045833333336,6.34763888888887,5201.0,2097.0,7066.0,1440.0,22033.633333333368,0.0,0.0,0.0,0.0,0.0,6,11,322,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.6855476064742156,0.7280278011569846
2007-11-19,1723.6540000000018,112.02999999999996,242.76635416666653,5.0062499999999845,1089.0,253.0,10750.0,1440.0,16635.5666666667,0.0,0.0,0.0,0.0,0.0,0,11,323,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.6729490241558331,0.7396888608649665
2007-11-20,2095.8559999999957,124.83199999999988,241.33882638888903,6.09041666666667,1015.0,3954.0,11026.0,1440.0,18935.93333333326,0.0,0.0,0.0,0.0,0.0,1,11,324,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.6601521206712321,0.7511319308705195
2007-11-21,1751.8359999999984,131.48000000000005,241.4967616400275,5.1149409312022325,1139.0,549.0,9455.0,1439.0,18054.26666666664,0.0,0.0,0.0,0.0,0.0,2,11,325,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
2007-11-22,1932.3780000000038,143.1080000000002,241.56504861111085,5.6562499999999885,2867.0,297.0,9001.0,1440.0,20041.30000000006,0.0,0.0,0.0,0.0,0.0,3,11,326,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
2007-11-23,2522.6179999999963,138.912,240.72236805555573,7.340694444444422,2168.0,6181.0,13685.0,1440.0,20009.633333333273,0.0,0.0,0.0,0.0,0.0,4,11,327,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
2007-11-24,1899.0540000000028,150.51199999999977,241.8027430555558,5.512638888888885,1573.0,4131.0,13451.0,1440.0,12495.900000000045,0.0,0.0,0.0,0.0,0.0,5,11,328,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
2007-11-25,1395.598000000001,122.77599999999995,242.66115972222224,4.086666666666661,3556.0,279.0,5678.0,1440.0,13746.966666666685,0.0,0.0,0.0,0.0,0.0,6,11,329,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5933267643772321,0.8049617075821958
2007-11-26,1569.716000000001,117.04999999999973,241.1164930555558,4.601388888888882,1088.0,288.0,8926.0,1440.0,15859.933333333349,0.0,0.0,0.0,0.0,0.0,0,11,330,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.5794210982045647,0.8150283375168107
2007-11-27,2801.011999999998,139.99400000000006,241.32109722222214,8.15625000000001,1063.0,11020.0,15111.0,1440.0,19489.533333333296,0.0,0.0,0.0,0.0,0.0,1,11,331,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.5653446739747432,0.8248547748594242
2007-11-28,1644.9400000000014,115.44199999999998,242.8948055555559,4.7755555555555285,1182.0,769.0,7810.0,1440.0,17654.66666666669,0.0,0.0,0.0,0.0,0.0,2,11,332,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.5511016400745998,0.8344381237138475
2007-11-29,1719.2300000000005,118.71000000000006,242.73104239054885,5.018485059068771,2031.0,283.0,8818.0,1439.0,17521.83333333334,0.0,0.0,0.0,0.0,0.0,3,11,333,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.5366961939916011,0.8437755598231853
2007-11-30,2331.728000000006,147.27999999999992,243.48775000000015,6.757222222222222,0.0,7941.0,13601.0,1440.0,17320.133333333433,0.0,0.0,0.0,0.0,0.0,4,11,334,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.5221325810768248,0.8528643314021598
2007-12-01,3134.942000000002,288.89199999999977,240.2660833333335,9.19152777777778,9356.0,353.0,17847.0,1440.0,24693.033333333362,0.0,0.0,0.0,0.0,0.0,5,12,335,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.5074150932938463,0.8617017599480677
2007-12-02,2946.1879999999965,325.08200000000045,240.73000694444445,8.618611111111138,2090.0,6915.0,10636.0,1440.0,29462.133333333273,0.0,0.0,0.0,0.0,0.0,6,12,336,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.4925480679538645,0.8702852410301551
